Member_Id,Dods_Id,Pims_Id,DisplayAs,ListAs,FullTitle,LayingMinisterName,DateOfBirth,DateOfDeath,Gender,Party,House,MemberFrom,HouseStartDate,HouseEndDate,CurrentStatus_Id,CurrentStatus_IsActive,CurrentStatus_Name,CurrentStatus_Reason,CurrentStatus_StartDate,Address1_Type_Id,Address1_Type,Address1_IsPreferred,Address1_IsPhysical,Address1_Note,Address1_Address1,Address1_Address2,Address1_Address3,Address1_Address4,Address1_Address5,Address1_Postcode,Address1_Phone,Address1_Fax,Address1_Email,Address2_Type_Id,Address2_Type,Address2_IsPreferred,Address2_IsPhysical,Address2_Note,Address2_Address1,Address2_Address2,Address2_Address3,Address2_Address4,Address2_Address5,Address2_Postcode,Address2_Phone,Address2_Fax,Address2_Email,Address3_Type_Id,Address3_Type,Address3_IsPreferred,Address3_IsPhysical,Address3_Note,Address3_Address1,Address3_Address2,Address3_Address3,Address3_Address4,Address3_Address5,Address3_Postcode,Address3_Phone,Address3_Fax,Address3_Email,Address4_Type_Id,Address4_Type,Address4_IsPreferred,Address4_IsPhysical,Address4_Note,Address4_Address1,Address4_Address2,Address4_Address3,Address4_Address4,Address4_Address5,Address4_Postcode,Address4_Phone,Address4_Fax,Address4_Email
4304,107238,7013,"Lord Allen of Kensington","Allen of Kensington, L.","The Lord Allen of Kensington CBE",,1957-01-04T00:00:00,,M,Labour,Lords,"Life peer",2013-10-02T00:00:00,,0,True,"Current Member",,2013-10-02T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","0207 766 6065",,"charles.allen@parliament.uk PA: gill.sharp@thisisglobal.com"
3482,26958,3639,"Lord Alli","Alli, L.","The Lord Alli",,1964-11-16T00:00:00,,M,Labour,Lords,"Life peer",1998-07-18T00:00:00,,0,True,"Current Member",,1998-07-18T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3710,32308,3640,"Lord Alliance","Alliance, L.","The Lord Alliance CBE",,1932-06-15T00:00:00,,M,"Liberal Democrat",Lords,"Life peer",2004-07-01T00:00:00,,0,True,"Current Member",,2004-07-01T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
4533,139468,7061,"Baroness Altmann","Altmann, B.","The Baroness Altmann CBE",,1956-04-08T00:00:00,,F,Conservative,Lords,"Life peer",2015-05-19T00:00:00,,0,True,"Current Member",,2015-05-19T00:00:00,2,Departmental,False,True,,"Department for Work and Pensions","Caxton House","4th Floor","6-12 Tothill Street",London,"SW1H 9NA",,,minister.pensions@dwp.gsi.gov.uk,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,altmannr@parliament.uk
738,26959,3643,"Lord Alton of Liverpool","Alton of Liverpool, L.","The Lord Alton of Liverpool",,1951-03-15T00:00:00,,M,Crossbench,Lords,"Life peer",1997-06-12T00:00:00,,0,True,"Current Member",,1997-06-12T00:00:00,6,Website,False,False,,http://davidalton.net/,,,,,,,,,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 3551",,altond@parliament.uk
3477,27018,3660,"Baroness Amos","Amos, B.","The Rt Hon. the Baroness Amos",,1954-03-13T00:00:00,,F,Non-affiliated,Lords,"Life peer",1997-09-24T00:00:00,,2,False,"Leave of Absence",,2010-05-26T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
568,25784,4901,"Lord Anderson of Swansea","Anderson of Swansea, L.","The Rt Hon. the Lord Anderson of Swansea",,1939-06-17T00:00:00,,M,Labour,Lords,"Life peer",2005-06-28T00:00:00,,0,True,"Current Member",,2005-06-28T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","0207 219 6562",,trotmang@parliament.uk,3,"External/Private Office",False,True,,"House of Lords",,,,,,"020 7219 2870",,dorothyanderson100@btinternet.com
2534,27107,3758,"Baroness Andrews","Andrews, B.","The Baroness Andrews OBE",,1943-05-16T00:00:00,,F,Labour,Lords,"Life peer",2000-05-09T00:00:00,,0,True,"Current Member",,2000-05-09T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3474,27108,3762,"Baroness Anelay of St Johns","Anelay of St Johns, B.","The Rt Hon. the Baroness Anelay of St Johns DBE",,1947-07-17T00:00:00,,F,Conservative,Lords,"Life peer",1996-10-14T00:00:00,,0,True,"Current Member",,1996-10-14T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7008 2786",,contactholmember@parliament.uk
56,25712,3774,"Lord Arbuthnot of Edrom","Arbuthnot of Edrom, L.","The Rt Hon. the Lord Arbuthnot of Edrom",,1952-08-04T00:00:00,,M,Conservative,Lords,"Life peer",2015-10-01T00:00:00,,0,True,"Current Member",,2015-10-01T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
1612,26632,3776,"Lord Archer of Weston-Super-Mare","Archer of Weston-Super-Mare, L.","The Lord Archer of Weston-Super-Mare",,1940-04-15T00:00:00,,M,Non-affiliated,Lords,"Life peer",1992-07-27T00:00:00,,0,True,"Current Member",,1992-07-27T00:00:00,6,Website,False,False,,http://www.jeffreyarcher.co.uk/site/,,,,,,,,,7,Twitter,False,False,,https://twitter.com/Jeffrey_Archer,,,,,,,,,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
4150,25713,3790,"Baroness Armstrong of Hill Top","Armstrong of Hill Top, B.","The Rt Hon. the Baroness Armstrong of Hill Top",,1945-11-30T00:00:00,,F,Labour,Lords,"Life peer",2010-06-18T00:00:00,,0,True,"Current Member",,2010-06-18T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,armstrongh@parliament.uk,6,Website,False,False,,http://www.hilaryarmstrong.com,,,,,,,,
3434,26633,3787,"Lord Armstrong of Ilminster","Armstrong of Ilminster, L.","The Lord Armstrong of Ilminster GCB CVO",,1927-03-30T00:00:00,,M,Crossbench,Lords,"Life peer",1988-02-26T00:00:00,,0,True,"Current Member",,1988-02-26T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 4983","020 7219 5979",armstrongr@parliament.uk
3433,26634,3794,"Earl of Arran","Arran, E.","The Earl of Arran",,1938-07-14T00:00:00,,M,Conservative,Lords,"Excepted Hereditary",1983-04-25T00:00:00,,0,True,"Current Member",,1983-04-25T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
258,26670,3804,"Lord Ashdown of Norton-sub-Hamdon","Ashdown of Norton-sub-Hamdon, L.","The Rt Hon. the Lord Ashdown of Norton-sub-Hamdon GCMG KBE CH",,1941-02-27T00:00:00,,M,"Liberal Democrat",Lords,"Life peer",2001-07-10T00:00:00,,0,True,"Current Member",,2001-07-10T00:00:00,3,"External/Private Office",False,True,,,,,,,,,,Pshn21@googlemail.com,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","0207 219 8726; Fax: 0207 219 4290",,contactholmember@parliament.uk
4247,92574,5989,"Lord Ashton of Hyde","Ashton of Hyde, L.","The Lord Ashton of Hyde",,1958-07-18T00:00:00,,M,Conservative,Lords,"Excepted Hereditary",2011-07-25T00:00:00,,0,True,"Current Member",,2011-07-25T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
2500,26718,3808,"Baroness Ashton of Upholland","Ashton of Upholland, B.","The Rt Hon. the Baroness Ashton of Upholland GCMG",,1956-03-20T00:00:00,,F,Non-affiliated,Lords,"Life peer",1999-08-02T00:00:00,,2,False,"Leave of Absence",,2016-03-07T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3429,26719,3812,"Viscount Astor","Astor, V.","The Viscount Astor",,1951-12-27T00:00:00,,M,Conservative,Lords,"Excepted Hereditary",1973-07-04T00:00:00,,0,True,"Current Member",,1973-07-04T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3428,26772,3811,"Lord Astor of Hever","Astor of Hever, L.","The Rt Hon. the Lord Astor of Hever DL",,1946-06-16T00:00:00,,M,Conservative,Lords,"Excepted Hereditary",1986-02-11T00:00:00,,0,True,"Current Member",,1986-02-11T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5475",,astorjj@parliament.uk
3425,26830,3822,"Earl Attlee","Attlee, E.","The Earl Attlee",,1956-10-03T00:00:00,,M,Conservative,Lords,"Excepted Hereditary",1992-03-02T00:00:00,,0,True,"Current Member",,1992-03-02T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3451,26884,3838,"Lord Bach","Bach, L.","The Lord Bach",,1946-12-25T00:00:00,,M,Labour,Lords,"Life peer",1998-07-27T00:00:00,,0,True,"Current Member",,1998-07-27T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
1028,26964,3851,"Lord Baker of Dorking","Baker of Dorking, L.","The Rt Hon. the Lord Baker of Dorking CH",,1934-11-03T00:00:00,,M,Conservative,Lords,"Life peer",1997-06-16T00:00:00,,0,True,"Current Member",,1997-06-16T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
4223,90430,5921,"Baroness Bakewell","Bakewell, B.","The Baroness Bakewell DBE",,1933-04-16T00:00:00,,F,Labour,Lords,"Life peer",2011-01-21T00:00:00,,0,True,"Current Member",,2011-01-21T00:00:00,3,"External/Private Office",False,True,,"Private Office",,,,,,,,joanbakewell@googlemail.com,1,Parliamentary,False,True,"Twitter - J.D.Bakewell","House of Lords",London,,,,"SW1A 0PW","020 7219 2921",,contactholmember@parliament.uk,7,Twitter,False,False,,https://twitter.com/JDBakewell,,,,,,,,
4285,30497,7014,"Baroness Bakewell of Hardington Mandeville","Bakewell of Hardington Mandeville, B.","The Baroness Bakewell of Hardington Mandeville MBE",,1949-03-07T00:00:00,,F,"Liberal Democrat",Lords,"Life peer",2013-09-09T00:00:00,,0,True,"Current Member",,2013-09-09T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
3446,26965,3859,"Earl Baldwin of Bewdley","Baldwin of Bewdley, E.","The Earl Baldwin of Bewdley",,1938-01-03T00:00:00,,M,Crossbench,Lords,"Excepted Hereditary",1977-11-15T00:00:00,,0,True,"Current Member",,1977-11-15T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
4302,27663,3860,"Lord Balfe","Balfe, L.","The Lord Balfe",,1944-05-14T00:00:00,,M,Conservative,Lords,"Life peer",2013-09-19T00:00:00,,0,True,"Current Member",,2013-09-19T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 8710",,richard.balfe@parliament.uk
4305,107287,7015,"Lord Bamford","Bamford, L.","The Lord Bamford DL",,1945-10-23T00:00:00,,M,Conservative,Lords,"Life peer",2013-10-03T00:00:00,,0,True,"Current Member",,2013-10-03T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
2501,26878,3880,"Baroness Barker","Barker, B.","The Baroness Barker",,1961-01-31T00:00:00,,F,"Liberal Democrat",Lords,"Life peer",1999-07-31T00:00:00,,0,True,"Current Member",,1999-07-31T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
1389,25710,3881,"Lord Barker of Battle","Barker of Battle, L.","The Rt Hon. the Lord Barker of Battle",,1966-03-08T00:00:00,,M,Conservative,Lords,"Life peer",2015-10-12T00:00:00,,0,True,"Current Member",,2015-10-12T00:00:00,6,Website,False,False,,http://www.gregorybarker.com/,,,,,,,,,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
3504,26880,3902,"Lord Bassam of Brighton","Bassam of Brighton, L.","The Rt Hon. the Lord Bassam of Brighton",,1953-06-11T00:00:00,,M,Labour,Lords,"Life peer",1997-11-03T00:00:00,,0,True,"Current Member",,1997-11-03T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
1091,72130,5331,"Lord Bates","Bates, L.","The Rt Hon. the Lord Bates",,1961-05-26T00:00:00,,M,Conservative,Lords,"Life peer",2008-06-30T00:00:00,,2,False,"Leave of Absence",,2016-04-11T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 6528",,batesm@parliament.uk,7,Twitter,False,False,,https://twitter.com/BatesLord,,,,,,,,
4181,32899,5821,"Lord Beecham","Beecham, L.","The Lord Beecham",,1944-11-17T00:00:00,,M,Labour,Lords,"Life peer",2010-07-20T00:00:00,,0,True,"Current Member",,2010-07-20T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,beechamj@parliament.uk,7,Twitter,False,False,,https://twitter.com/JeremyBeecham,,,,,,,,,3,"External/Private Office",False,True,,"39 The Drive",Gosforth,"Newcastle upon Tyne",,,"NE3 4AJ",,,
513,25716,3936,"Lord Beith","Beith, L.","The Rt Hon. the Lord Beith",,1943-04-20T00:00:00,,M,"Liberal Democrat",Lords,"Life peer",2015-10-19T00:00:00,,0,True,"Current Member",,2015-10-19T00:00:00,6,Website,False,False,,http://berwicklibdems.org.uk/,,,,,,,,,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
3531,26882,3941,"Lord Bell","Bell, L.","The Lord Bell",,1941-10-18T00:00:00,,M,Conservative,Lords,"Life peer",1998-07-31T00:00:00,,0,True,"Current Member",,1998-07-31T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
4167,26439,5763,"Baroness Benjamin","Benjamin, B.","The Baroness Benjamin OBE",,1949-09-23T00:00:00,,F,"Liberal Democrat",Lords,"Life peer",2010-06-26T00:00:00,,0,True,"Current Member",,2010-06-26T00:00:00,1,Parliamentary,False,True,"Twitter: @floellabenjamin","House of Lords",London,,,,"SW1A 0PW","020 7219 8901","020 7219 5979",benjaminf@parliament.uk,7,Twitter,False,False,,https://twitter.com/floellabenjamin,,,,,,,,,6,Website,False,False,,http://www.floellabenjamin.com,,,,,,,,
3526,26943,3972,"Lord Berkeley","Berkeley, L.","The Lord Berkeley OBE",,1939-09-20T00:00:00,,M,Labour,Lords,"Life peer",2000-04-18T00:00:00,,0,True,"Current Member",,2000-04-18T00:00:00,7,Twitter,False,False,,https://twitter.com/tonyberkeley1,,,,,,,,,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","0207 219 0611","0207 219 5979",berkeleyafg@parliament.uk
4276,104103,7006,"Lord Berkeley of Knighton","Berkeley of Knighton, L.","The Lord Berkeley of Knighton CBE",,1948-05-29T00:00:00,,M,Crossbench,Lords,"Life peer",2013-03-26T00:00:00,,0,True,"Current Member",,2013-03-26T00:00:00,1,Parliamentary,True,True,,"House of Lords",,,,London,"SW1A 0PW","020 7219 5353",,contactholmember@parliament.uk
4218,37710,5916,"Baroness Berridge","Berridge, B.","The Baroness Berridge",,1972-03-22T00:00:00,,F,Conservative,Lords,"Life peer",2011-01-18T00:00:00,,0,True,"Current Member",,2011-01-18T00:00:00,7,Twitter,False,False,,https://twitter.com/BaronessEB,,,,,,,,,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 8943",,tewfiksaadn@parliament.uk,6,Website,False,False,,http://www.baronessberridge.com,,,,,,,,
3605,26945,3987,"Lord Best","Best, L.","The Lord Best OBE DL",,1945-06-22T00:00:00,,M,Crossbench,Lords,"Life peer",2001-06-04T00:00:00,,0,True,"Current Member",,2001-06-04T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 6799",,best@parliament.uk
3832,60062,5228,"Lord Bew","Bew, L.","The Lord Bew",,1950-01-22T00:00:00,,M,Crossbench,Lords,"Life peer",2007-03-26T00:00:00,,0,True,"Current Member",,2007-03-26T00:00:00,3,"External/Private Office",False,True,,"Department of Politics","Queen's University","21 University Square",Belfast,,"BT7 1NN","02890 197 3660",,p.bew@qub.ac.uk,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
2165,26946,3997,"Lord Bhatia","Bhatia, L.","The Lord Bhatia OBE",,1932-03-18T00:00:00,,M,Non-affiliated,Lords,"Life peer",2001-06-05T00:00:00,,1,False,Suspended,Suspended,2016-04-21T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","0207 219 5353","0207 219 5979",bhatiaa@parliament.uk,3,"External/Private Office",False,True,,"Forbes House","9 Artillery Lane",London,,,"E1 7LP","0207 377 8484","0207 377 0032",abhatia@casley.co.uk
3672,32303,3998,"Lord Bhattacharyya","Bhattacharyya, L.","The Lord Bhattacharyya CBE",,1940-06-06T00:00:00,,M,Labour,Lords,"Life peer",2004-06-03T00:00:00,,0,True,"Current Member",,2004-06-03T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,senhn@parliament.uk,3,"External/Private Office",False,True,,"Warwick Manufacturing Group","Warwick University",Coventry,,,"CV4 7AL","024 7652 3155; Fax: 024 7652 4072",,mary.black@warwick.ac.uk,6,Website,False,False,,http://www2.warwick.ac.uk/fac/sci/wmg/people/chairman,,,,,,,,
3863,21862,5495,"Lord Bichard","Bichard, L.","The Lord Bichard KCB",,1947-01-31T00:00:00,,M,Crossbench,Lords,"Life peer",2010-03-24T00:00:00,,0,True,"Current Member",,2010-03-24T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3809,54211,5110,"Lord Bilimoria","Bilimoria, L.","The Lord Bilimoria CBE DL",,1961-11-26T00:00:00,,M,Crossbench,Lords,"Life peer",2006-06-16T00:00:00,,0,True,"Current Member",,2006-06-16T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk,7,Twitter,False,False,,https://twitter.com/Lord_Bilimoria,,,,,,,,,6,Website,False,False,,http://www.lordbilimoria.co.uk/,,,,,,,,
2538,26986,4006,"Baroness Billingham","Billingham, B.","The Baroness Billingham JP",,1939-07-31T00:00:00,,F,Labour,Lords,"Life peer",2000-05-02T00:00:00,,0,True,"Current Member",,2000-05-02T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",a.billingham77@btinternet.com
4564,141832,7085,"Lord Bird","Bird, L.","The Lord Bird MBE",,1946-01-30T00:00:00,,M,Crossbench,Lords,"Life peer",2015-10-30T00:00:00,,0,True,"Current Member",,2015-10-30T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,birdja@parliament.uk,7,Twitter,False,False,,https://twitter.com/johnbirdswords,,,,,,,,,8,Facebook,False,False,,https://www.facebook.com/pages/John-Bird-Baron-Bird/116378058409595,,,,,,,,,6,Website,False,False,,http://www.johnbird.co.uk/,,,,,,,,
4187,88520,4014,"Bishop of Birmingham","Birmingham, Bp.","The Rt Rev. the Lord Bishop of Birmingham",,1952-04-14T00:00:00,,M,Bishops,Lords,Bishops,2010-07-27T00:00:00,,0,True,"Current Member",,2010-07-27T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk,3,"External/Private Office",False,True,,"Bishop's Croft",Birmingham,,,,"B17 0BG","0121 427 1163",,CroftRSVP@birmingham.anglican.org,6,Website,False,False,,www.cofebirmingham.com,,,,,,,,,7,Twitter,False,False,,https://twitter.com/David_Urq,,,,,,,,
2533,26988,4016,"Lord Birt","Birt, L.","The Lord Birt",,1944-12-10T00:00:00,,M,Crossbench,Lords,"Life peer",2000-02-11T00:00:00,,0,True,"Current Member",,2000-02-11T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","0207 219 8723","0207 219 5979",birtj@parliament.uk
4171,47111,5794,"Lord Black of Brentwood","Black of Brentwood, L.","The Lord Black of Brentwood",,1964-08-06T00:00:00,,M,Conservative,Lords,"Life peer",2010-07-09T00:00:00,,0,True,"Current Member",,2010-07-09T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353",,blackgv@parliament.uk
2182,26989,5,"Lord Black of Crossharbour","Black of Crossharbour, L.","The Lord Black of Crossharbour",,1944-08-25T00:00:00,,M,Non-affiliated,Lords,"Life peer",2001-10-30T00:00:00,,2,False,"Leave of Absence",,2015-06-16T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5353","020 7219 5979",contactholmember@parliament.uk
3561,27019,4024,"Baroness Blackstone","Blackstone, B.","The Rt Hon. the Baroness Blackstone",,1942-09-27T00:00:00,,F,Labour,Lords,"Life peer",1987-03-18T00:00:00,,0,True,"Current Member",,1987-03-18T00:00:00,1,Parliamentary,False,True,,"House of Lords",London,,,,"SW1A 0PW","020 7219 5409","020 7219 5979",blackstonet@parliament.uk
